transaction_id,transactionTimestamp,transactionDate,type,category,amount,description,payment_mode
TXN018998,2025-10-26T08:07:17,2025-10-26,DEBIT,Rent,14442,Rent transaction,Cash
TXN015261,2025-10-26T08:17:37,2025-10-26,DEBIT,Travel,383,Travel transaction,UPI
TXN018631,2025-10-26T08:57:13,2025-10-26,DEBIT,Education,4933,Education transaction,UPI
TXN014417,2025-10-26T09:17:19,2025-10-26,DEBIT,Health,1265,Health transaction,Cash
TXN016084,2025-10-26T09:55:35,2025-10-26,DEBIT,Food,91,Food transaction,Cash
TXN015542,2025-10-26T10:33:27,2025-10-26,CREDIT,Transfer,15732,Transfer transaction,UPI
TXN018417,2025-10-26T11:56:00,2025-10-26,DEBIT,Education,1048,Education transaction,NetBanking
TXN018660,2025-10-26T12:46:07,2025-10-26,DEBIT,Shopping,409,Shopping transaction,NetBanking
TXN004196,2025-10-26T13:28:19,2025-10-26,DEBIT,Transfer,1056,Transfer transaction,NetBanking
TXN010333,2025-10-26T13:37:19,2025-10-26,DEBIT,Health,996,Health transaction,Cash
TXN008009,2025-10-26T13:45:23,2025-10-26,DEBIT,Food,344,Food transaction,UPI
TXN017758,2025-10-26T15:41:40,2025-10-26,DEBIT,Shopping,3043,Shopping transaction,Card
TXN017896,2025-10-26T16:00:43,2025-10-26,CREDIT,Salary,39052,Salary transaction,UPI
TXN014951,2025-10-26T17:00:22,2025-10-26,DEBIT,Shopping,3407,Shopping transaction,NetBanking
TXN004324,2025-10-26T17:35:18,2025-10-26,CREDIT,Transfer,18392,Transfer transaction,UPI
TXN015494,2025-10-26T17:49:24,2025-10-26,CREDIT,Income,2900,Income transaction,Cash
TXN016359,2025-10-26T20:33:15,2025-10-26,DEBIT,Entertainment,1813,Entertainment transaction,Card
TXN002856,2025-10-26T20:43:01,2025-10-26,CREDIT,Salary,37132,Salary transaction,UPI
TXN009631,2025-10-26T21:38:20,2025-10-26,CREDIT,Transfer,12864,Transfer transaction,UPI
TXN017627,2025-10-26T22:06:06,2025-10-26,DEBIT,Education,3648,Education transaction,NetBanking
TXN007865,2025-10-26T23:40:19,2025-10-26,DEBIT,Rent,12140,Rent transaction,UPI
TXN001441,2025-10-26T23:42:42,2025-10-26,DEBIT,Transfer,1829,Transfer transaction,UPI
TXN001838,2025-10-27T00:35:53,2025-10-27,DEBIT,Travel,467,Travel transaction,NetBanking
TXN005284,2025-10-27T00:39:07,2025-10-27,CREDIT,Income,6235,Income transaction,UPI
TXN007552,2025-10-27T01:20:19,2025-10-27,CREDIT,Salary,38519,Salary transaction,UPI
TXN015598,2025-10-27T02:39:05,2025-10-27,DEBIT,Health,3825,Health transaction,NetBanking
TXN013136,2025-10-27T03:22:44,2025-10-27,CREDIT,Income,2905,Income transaction,Card
TXN019223,2025-10-27T03:40:23,2025-10-27,DEBIT,Entertainment,608,Entertainment transaction,Cash
TXN011489,2025-10-27T04:27:30,2025-10-27,DEBIT,Entertainment,1968,Entertainment transaction,NetBanking
TXN013405,2025-10-27T04:34:30,2025-10-27,CREDIT,Income,11848,Income transaction,NetBanking
TXN001806,2025-10-27T05:06:48,2025-10-27,DEBIT,Bills,2010,Bills transaction,UPI
TXN002131,2025-10-27T06:02:30,2025-10-27,DEBIT,Entertainment,1354,Entertainment transaction,Cash
TXN000715,2025-10-27T06:28:26,2025-10-27,DEBIT,Rent,13819,Rent transaction,Card
TXN017573,2025-10-27T06:55:07,2025-10-27,DEBIT,Food,470,Food transaction,NetBanking
TXN002327,2025-10-27T06:57:00,2025-10-27,DEBIT,Education,5497,Education transaction,UPI
TXN008505,2025-10-27T08:02:55,2025-10-27,DEBIT,Rent,12222,Rent transaction,Card
TXN013816,2025-10-27T08:09:00,2025-10-27,DEBIT,Education,5556,Education transaction,Cash
TXN006956,2025-10-27T08:57:58,2025-10-27,DEBIT,Transfer,1706,Transfer transaction,Cash
TXN016584,2025-10-27T08:58:46,2025-10-27,CREDIT,Income,14156,Income transaction,NetBanking
TXN018109,2025-10-27T09:44:50,2025-10-27,CREDIT,Transfer,3941,Transfer transaction,NetBanking
TXN016967,2025-10-27T09:46:54,2025-10-27,DEBIT,Education,3024,Education transaction,Card
TXN007761,2025-10-27T11:23:57,2025-10-27,DEBIT,Food,137,Food transaction,UPI
TXN005760,2025-10-27T11:24:29,2025-10-27,DEBIT,Travel,1715,Travel transaction,UPI
TXN019615,2025-10-27T11:26:15,2025-10-27,DEBIT,Education,670,Education transaction,Cash
TXN017122,2025-10-27T12:21:28,2025-10-27,DEBIT,Bills,2677,Bills transaction,Card
TXN002687,2025-10-27T12:25:58,2025-10-27,CREDIT,Income,8610,Income transaction,Card
TXN002002,2025-10-27T12:45:08,2025-10-27,CREDIT,Transfer,7880,Transfer transaction,NetBanking
TXN019364,2025-10-27T13:16:41,2025-10-27,DEBIT,Rent,11484,Rent transaction,Card
TXN000030,2025-10-27T13:35:44,2025-10-27,DEBIT,Health,3051,Health transaction,NetBanking
TXN005065,2025-10-27T13:52:22,2025-10-27,DEBIT,Health,998,Health transaction,NetBanking
TXN007818,2025-10-27T15:04:35,2025-10-27,DEBIT,Entertainment,1913,Entertainment transaction,UPI
TXN017638,2025-10-27T15:07:41,2025-10-27,DEBIT,Bills,2473,Bills transaction,Cash
TXN016092,2025-10-27T16:11:53,2025-10-27,CREDIT,Income,14430,Income transaction,UPI
TXN006638,2025-10-27T18:15:55,2025-10-27,DEBIT,Transfer,3772,Transfer transaction,NetBanking
TXN019516,2025-10-27T18:50:59,2025-10-27,DEBIT,Food,107,Food transaction,Card
TXN017486,2025-10-27T19:23:11,2025-10-27,CREDIT,Transfer,14940,Transfer transaction,UPI
TXN006497,2025-10-27T21:13:42,2025-10-27,DEBIT,Shopping,3593,Shopping transaction,Cash
TXN014532,2025-10-27T21:32:59,2025-10-27,DEBIT,Entertainment,863,Entertainment transaction,UPI
TXN014673,2025-10-27T22:36:09,2025-10-27,CREDIT,Income,9456,Income transaction,NetBanking
TXN010752,2025-10-28T00:46:40,2025-10-28,DEBIT,Shopping,3231,Shopping transaction,Card
TXN001467,2025-10-28T00:56:44,2025-10-28,DEBIT,Travel,1491,Travel transaction,NetBanking
TXN013539,2025-10-28T02:21:13,2025-10-28,DEBIT,Entertainment,257,Entertainment transaction,NetBanking
TXN015299,2025-10-28T03:13:23,2025-10-28,DEBIT,Education,1539,Education transaction,UPI
TXN011021,2025-10-28T03:36:39,2025-10-28,DEBIT,Health,3477,Health transaction,NetBanking
TXN013755,2025-10-28T04:59:37,2025-10-28,CREDIT,Transfer,3178,Transfer transaction,UPI
TXN007946,2025-10-28T05:21:58,2025-10-28,DEBIT,Entertainment,439,Entertainment transaction,Cash
TXN003053,2025-10-28T06:20:34,2025-10-28,DEBIT,Travel,2241,Travel transaction,UPI
TXN008092,2025-10-28T06:56:28,2025-10-28,DEBIT,Shopping,3753,Shopping transaction,UPI
TXN003790,2025-10-28T12:10:18,2025-10-28,DEBIT,Shopping,1004,Shopping transaction,NetBanking
TXN015821,2025-10-28T12:14:36,2025-10-28,DEBIT,Health,1956,Health transaction,Card
TXN012498,2025-10-28T14:09:15,2025-10-28,DEBIT,Travel,2774,Travel transaction,UPI
TXN015847,2025-10-28T14:12:18,2025-10-28,CREDIT,Income,5152,Income transaction,UPI
TXN008093,2025-10-28T15:06:56,2025-10-28,DEBIT,Entertainment,1533,Entertainment transaction,Cash
TXN018043,2025-10-28T15:38:56,2025-10-28,DEBIT,Food,411,Food transaction,Cash
TXN010208,2025-10-28T15:50:37,2025-10-28,CREDIT,Salary,50744,Salary transaction,NetBanking
TXN012119,2025-10-28T16:54:59,2025-10-28,DEBIT,Health,882,Health transaction,NetBanking
TXN008932,2025-10-28T17:13:21,2025-10-28,DEBIT,Health,2851,Health transaction,NetBanking
TXN008777,2025-10-28T17:53:35,2025-10-28,DEBIT,Travel,1346,Travel transaction,Card
TXN009577,2025-10-28T18:36:44,2025-10-28,DEBIT,Bills,2661,Bills transaction,NetBanking
TXN017382,2025-10-28T19:11:31,2025-10-28,DEBIT,Transfer,4713,Transfer transaction,NetBanking
TXN011027,2025-10-28T20:20:54,2025-10-28,DEBIT,Bills,237,Bills transaction,Card
TXN000452,2025-10-28T21:38:28,2025-10-28,DEBIT,Health,3640,Health transaction,Cash
TXN015594,2025-10-28T22:08:26,2025-10-28,DEBIT,Education,4969,Education transaction,Card
TXN014116,2025-10-28T23:19:53,2025-10-28,CREDIT,Income,9428,Income transaction,UPI
TXN001971,2025-10-28T23:55:39,2025-10-28,DEBIT,Food,380,Food transaction,NetBanking
TXN010206,2025-10-29T00:03:08,2025-10-29,DEBIT,Entertainment,1935,Entertainment transaction,UPI
TXN014410,2025-10-29T00:16:59,2025-10-29,DEBIT,Entertainment,1835,Entertainment transaction,Cash
TXN012511,2025-10-29T00:39:47,2025-10-29,DEBIT,Education,2971,Education transaction,NetBanking
TXN019583,2025-10-29T01:26:11,2025-10-29,CREDIT,Income,2055,Income transaction,NetBanking
TXN012041,2025-10-29T02:15:50,2025-10-29,DEBIT,Education,2156,Education transaction,UPI
TXN010747,2025-10-29T02:25:33,2025-10-29,DEBIT,Education,632,Education transaction,NetBanking
TXN004402,2025-10-29T03:43:42,2025-10-29,CREDIT,Income,1842,Income transaction,Cash
TXN004288,2025-10-29T05:07:20,2025-10-29,CREDIT,Transfer,11580,Transfer transaction,UPI
TXN003666,2025-10-29T05:51:27,2025-10-29,DEBIT,Transfer,2081,Transfer transaction,Cash
TXN003455,2025-10-29T05:53:40,2025-10-29,CREDIT,Salary,26501,Salary transaction,UPI
TXN011965,2025-10-29T07:10:50,2025-10-29,DEBIT,Transfer,8853,Transfer transaction,Cash
TXN011854,2025-10-29T07:46:37,2025-10-29,DEBIT,Rent,11541,Rent transaction,NetBanking
TXN007948,2025-10-29T07:52:51,2025-10-29,DEBIT,Food,262,Food transaction,UPI
TXN007628,2025-10-29T08:27:33,2025-10-29,DEBIT,Rent,12625,Rent transaction,Card
TXN018418,2025-10-29T08:47:18,2025-10-29,DEBIT,Travel,1654,Travel transaction,Card
TXN018171,2025-10-29T09:18:43,2025-10-29,DEBIT,Travel,1273,Travel transaction,Cash
TXN011127,2025-10-29T09:53:13,2025-10-29,DEBIT,Entertainment,816,Entertainment transaction,Card
TXN012519,2025-10-29T11:17:49,2025-10-29,DEBIT,Education,557,Education transaction,NetBanking
TXN009205,2025-10-29T11:42:44,2025-10-29,CREDIT,Transfer,16015,Transfer transaction,UPI
TXN005865,2025-10-29T12:15:03,2025-10-29,DEBIT,Transfer,9455,Transfer transaction,Cash
TXN016815,2025-10-29T12:15:24,2025-10-29,DEBIT,Bills,1292,Bills transaction,Cash
TXN005361,2025-10-29T15:17:33,2025-10-29,DEBIT,Entertainment,1567,Entertainment transaction,NetBanking
TXN009169,2025-10-29T16:27:32,2025-10-29,DEBIT,Rent,8841,Rent transaction,NetBanking
TXN008825,2025-10-29T20:05:57,2025-10-29,CREDIT,Income,7632,Income transaction,NetBanking
TXN000802,2025-10-29T21:18:45,2025-10-29,DEBIT,Rent,11490,Rent transaction,Card
TXN018834,2025-10-29T22:38:40,2025-10-29,CREDIT,Transfer,3593,Transfer transaction,Card
TXN012989,2025-10-29T22:56:42,2025-10-29,CREDIT,Salary,38113,Salary transaction,Card
TXN006397,2025-10-29T23:06:02,2025-10-29,CREDIT,Salary,37969,Salary transaction,NetBanking
TXN004101,2025-10-30T00:26:24,2025-10-30,DEBIT,Bills,458,Bills transaction,UPI
TXN007569,2025-10-30T03:47:41,2025-10-30,CREDIT,Salary,56182,Salary transaction,Cash
TXN013385,2025-10-30T03:57:14,2025-10-30,DEBIT,Entertainment,229,Entertainment transaction,NetBanking
TXN013204,2025-10-30T04:36:52,2025-10-30,DEBIT,Food,55,Food transaction,UPI
TXN007490,2025-10-30T06:21:23,2025-10-30,DEBIT,Rent,11361,Rent transaction,Cash
TXN008535,2025-10-30T06:49:01,2025-10-30,DEBIT,Health,2574,Health transaction,NetBanking
TXN019358,2025-10-30T07:29:32,2025-10-30,CREDIT,Income,11445,Income transaction,Cash
TXN012739,2025-10-30T07:59:00,2025-10-30,DEBIT,Transfer,4218,Transfer transaction,Card
TXN003887,2025-10-30T08:06:02,2025-10-30,DEBIT,Rent,9128,Rent transaction,NetBanking
TXN015664,2025-10-30T08:52:32,2025-10-30,CREDIT,Transfer,14163,Transfer transaction,NetBanking
TXN019536,2025-10-30T10:33:39,2025-10-30,DEBIT,Education,3033,Education transaction,UPI
TXN000853,2025-10-30T10:36:28,2025-10-30,DEBIT,Entertainment,848,Entertainment transaction,Card
TXN013386,2025-10-30T11:49:36,2025-10-30,DEBIT,Food,79,Food transaction,Cash
TXN003132,2025-10-30T13:14:29,2025-10-30,CREDIT,Salary,46305,Salary transaction,Cash
TXN011075,2025-10-30T15:12:47,2025-10-30,CREDIT,Salary,35812,Salary transaction,Card
TXN008330,2025-10-30T16:55:58,2025-10-30,DEBIT,Rent,8892,Rent transaction,NetBanking
TXN007596,2025-10-30T18:00:23,2025-10-30,CREDIT,Salary,57558,Salary transaction,Cash
TXN007993,2025-10-30T19:20:32,2025-10-30,DEBIT,Shopping,1034,Shopping transaction,NetBanking
TXN012731,2025-10-30T20:12:18,2025-10-30,DEBIT,Health,2567,Health transaction,NetBanking
TXN003532,2025-10-30T20:27:01,2025-10-30,DEBIT,Bills,699,Bills transaction,Card
TXN008522,2025-10-30T20:27:58,2025-10-30,CREDIT,Income,12379,Income transaction,UPI
TXN009807,2025-10-30T20:54:27,2025-10-30,DEBIT,Bills,395,Bills transaction,UPI
TXN002031,2025-10-30T22:08:11,2025-10-30,CREDIT,Income,13819,Income transaction,UPI
TXN010006,2025-10-30T22:27:41,2025-10-30,DEBIT,Rent,14942,Rent transaction,Card
TXN014494,2025-10-30T23:08:15,2025-10-30,DEBIT,Education,5251,Education transaction,UPI
TXN017242,2025-10-31T00:36:53,2025-10-31,DEBIT,Bills,2715,Bills transaction,Card
TXN000697,2025-10-31T00:38:49,2025-10-31,CREDIT,Income,13209,Income transaction,UPI
TXN001110,2025-10-31T00:41:38,2025-10-31,CREDIT,Salary,57040,Salary transaction,NetBanking
TXN007183,2025-10-31T01:37:52,2025-10-31,DEBIT,Transfer,3081,Transfer transaction,Cash
TXN016448,2025-10-31T04:25:52,2025-10-31,DEBIT,Rent,10866,Rent transaction,Card
TXN007061,2025-10-31T05:04:15,2025-10-31,DEBIT,Transfer,7654,Transfer transaction,UPI
TXN006229,2025-10-31T05:14:57,2025-10-31,DEBIT,Health,1573,Health transaction,Cash
TXN014308,2025-10-31T05:33:37,2025-10-31,DEBIT,Entertainment,815,Entertainment transaction,Cash
TXN002662,2025-10-31T06:25:51,2025-10-31,DEBIT,Food,248,Food transaction,NetBanking
TXN018893,2025-10-31T06:29:50,2025-10-31,DEBIT,Transfer,1601,Transfer transaction,Card
TXN012981,2025-10-31T06:38:11,2025-10-31,DEBIT,Transfer,980,Transfer transaction,NetBanking
TXN010422,2025-10-31T06:44:51,2025-10-31,CREDIT,Transfer,5481,Transfer transaction,Cash
TXN014309,2025-10-31T08:18:30,2025-10-31,DEBIT,Transfer,880,Transfer transaction,Cash
TXN005577,2025-10-31T08:27:22,2025-10-31,DEBIT,Entertainment,783,Entertainment transaction,Card
TXN004558,2025-10-31T09:59:33,2025-10-31,DEBIT,Travel,1304,Travel transaction,UPI
TXN006679,2025-10-31T11:50:24,2025-10-31,CREDIT,Transfer,13331,Transfer transaction,UPI
TXN010301,2025-10-31T12:01:38,2025-10-31,DEBIT,Education,4600,Education transaction,Card
TXN003406,2025-10-31T12:15:46,2025-10-31,DEBIT,Travel,1006,Travel transaction,Cash
TXN015519,2025-10-31T12:38:51,2025-10-31,CREDIT,Salary,53367,Salary transaction,Cash
TXN004556,2025-10-31T13:09:58,2025-10-31,CREDIT,Income,3183,Income transaction,NetBanking
TXN002208,2025-10-31T14:37:32,2025-10-31,DEBIT,Food,298,Food transaction,NetBanking
TXN004145,2025-10-31T18:36:18,2025-10-31,DEBIT,Rent,14962,Rent transaction,UPI
TXN005528,2025-10-31T19:15:30,2025-10-31,CREDIT,Salary,35062,Salary transaction,Cash
TXN006642,2025-10-31T19:26:17,2025-10-31,DEBIT,Travel,2000,Travel transaction,Cash
TXN010559,2025-10-31T20:49:11,2025-10-31,DEBIT,Education,1397,Education transaction,Card
TXN013162,2025-10-31T21:13:48,2025-10-31,DEBIT,Bills,2935,Bills transaction,NetBanking
TXN010068,2025-10-31T21:56:09,2025-10-31,DEBIT,Education,3169,Education transaction,NetBanking
TXN000037,2025-10-31T23:31:36,2025-10-31,DEBIT,Food,394,Food transaction,UPI
TXN000815,2025-11-01T00:00:37,2025-11-01,DEBIT,Entertainment,689,Entertainment transaction,Cash
TXN018110,2025-11-01T00:22:40,2025-11-01,DEBIT,Travel,2139,Travel transaction,UPI
TXN002103,2025-11-01T01:47:30,2025-11-01,DEBIT,Transfer,1539,Transfer transaction,Cash
TXN019860,2025-11-01T01:58:53,2025-11-01,DEBIT,Bills,1338,Bills transaction,NetBanking
TXN004537,2025-11-01T03:12:49,2025-11-01,DEBIT,Transfer,9603,Transfer transaction,Card
TXN000197,2025-11-01T03:36:18,2025-11-01,DEBIT,Rent,11398,Rent transaction,NetBanking
TXN001486,2025-11-01T04:02:24,2025-11-01,DEBIT,Rent,11104,Rent transaction,Card
TXN000168,2025-11-01T05:37:12,2025-11-01,DEBIT,Health,3867,Health transaction,UPI
TXN017114,2025-11-01T07:57:22,2025-11-01,DEBIT,Travel,1453,Travel transaction,Card
TXN018441,2025-11-01T07:58:48,2025-11-01,CREDIT,Income,13418,Income transaction,Card
TXN018957,2025-11-01T08:06:47,2025-11-01,DEBIT,Transfer,4573,Transfer transaction,UPI
TXN002550,2025-11-01T09:09:46,2025-11-01,DEBIT,Transfer,614,Transfer transaction,Card
TXN019540,2025-11-01T09:58:14,2025-11-01,DEBIT,Health,2647,Health transaction,Cash
TXN019388,2025-11-01T10:30:47,2025-11-01,DEBIT,Transfer,3993,Transfer transaction,Card
TXN002460,2025-11-01T11:40:15,2025-11-01,DEBIT,Travel,2817,Travel transaction,NetBanking
TXN015714,2025-11-01T12:26:55,2025-11-01,DEBIT,Entertainment,1890,Entertainment transaction,NetBanking
TXN017048,2025-11-01T13:00:57,2025-11-01,CREDIT,Income,8116,Income transaction,Cash
TXN000507,2025-11-01T13:07:22,2025-11-01,CREDIT,Income,2529,Income transaction,Card
TXN007363,2025-11-01T13:11:15,2025-11-01,DEBIT,Transfer,6174,Transfer transaction,NetBanking
TXN014628,2025-11-01T15:07:14,2025-11-01,DEBIT,Food,309,Food transaction,Card
TXN003061,2025-11-01T16:04:15,2025-11-01,DEBIT,Food,405,Food transaction,UPI
TXN019411,2025-11-01T17:09:41,2025-11-01,CREDIT,Transfer,4762,Transfer transaction,NetBanking
TXN008710,2025-11-01T17:23:11,2025-11-01,DEBIT,Rent,13392,Rent transaction,NetBanking
TXN017605,2025-11-01T18:17:34,2025-11-01,DEBIT,Shopping,4988,Shopping transaction,NetBanking
TXN011509,2025-11-01T18:46:57,2025-11-01,DEBIT,Entertainment,498,Entertainment transaction,Card
TXN009592,2025-11-01T21:23:29,2025-11-01,CREDIT,Transfer,15567,Transfer transaction,Cash
TXN004525,2025-11-01T21:29:33,2025-11-01,CREDIT,Income,10475,Income transaction,UPI
TXN000214,2025-11-01T23:41:56,2025-11-01,CREDIT,Transfer,4249,Transfer transaction,Cash
TXN007576,2025-11-01T23:46:33,2025-11-01,CREDIT,Salary,49321,Salary transaction,NetBanking
TXN005012,2025-11-01T23:55:43,2025-11-01,DEBIT,Transfer,5964,Transfer transaction,NetBanking
TXN002801,2025-11-02T01:13:54,2025-11-02,DEBIT,Shopping,4176,Shopping transaction,Card
TXN006757,2025-11-02T01:33:47,2025-11-02,DEBIT,Entertainment,502,Entertainment transaction,Cash
TXN002037,2025-11-02T01:48:18,2025-11-02,DEBIT,Rent,13062,Rent transaction,Cash
TXN014461,2025-11-02T02:09:39,2025-11-02,DEBIT,Bills,796,Bills transaction,Card
TXN012801,2025-11-02T02:48:47,2025-11-02,DEBIT,Entertainment,1263,Entertainment transaction,Card
TXN000509,2025-11-02T03:19:13,2025-11-02,DEBIT,Shopping,3816,Shopping transaction,UPI
TXN003592,2025-11-02T03:55:27,2025-11-02,CREDIT,Income,4406,Income transaction,UPI
TXN017312,2025-11-02T06:30:33,2025-11-02,CREDIT,Transfer,19558,Transfer transaction,UPI
TXN004901,2025-11-02T09:10:35,2025-11-02,DEBIT,Transfer,9030,Transfer transaction,NetBanking
TXN007950,2025-11-02T09:48:41,2025-11-02,CREDIT,Income,9845,Income transaction,Card
TXN010388,2025-11-02T10:45:24,2025-11-02,DEBIT,Travel,780,Travel transaction,Card
TXN000291,2025-11-02T12:05:06,2025-11-02,DEBIT,Food,493,Food transaction,Card
TXN005851,2025-11-02T12:18:01,2025-11-02,DEBIT,Bills,2806,Bills transaction,NetBanking
TXN009125,2025-11-02T12:52:31,2025-11-02,DEBIT,Health,3183,Health transaction,UPI
TXN018782,2025-11-02T14:56:46,2025-11-02,CREDIT,Salary,57915,Salary transaction,Card
TXN013237,2025-11-02T15:22:28,2025-11-02,DEBIT,Health,2342,Health transaction,Cash
TXN017403,2025-11-02T15:27:25,2025-11-02,DEBIT,Entertainment,1497,Entertainment transaction,UPI
TXN017024,2025-11-02T15:37:12,2025-11-02,DEBIT,Food,310,Food transaction,UPI
TXN004793,2025-11-02T15:37:27,2025-11-02,DEBIT,Bills,1759,Bills transaction,NetBanking
TXN004548,2025-11-02T18:05:22,2025-11-02,DEBIT,Rent,14206,Rent transaction,Card
TXN014171,2025-11-02T18:13:13,2025-11-02,DEBIT,Shopping,1708,Shopping transaction,Card
TXN000811,2025-11-02T18:58:09,2025-11-02,DEBIT,Health,2814,Health transaction,Card
TXN012369,2025-11-02T20:08:47,2025-11-02,DEBIT,Travel,429,Travel transaction,NetBanking
TXN003128,2025-11-02T21:12:36,2025-11-02,DEBIT,Shopping,4924,Shopping transaction,Cash
TXN014199,2025-11-02T21:40:39,2025-11-02,CREDIT,Salary,57678,Salary transaction,Card
TXN016457,2025-11-02T21:52:37,2025-11-02,DEBIT,Entertainment,675,Entertainment transaction,Card
TXN012674,2025-11-02T23:24:23,2025-11-02,DEBIT,Entertainment,1747,Entertainment transaction,Card
TXN000644,2025-11-02T23:43:09,2025-11-02,DEBIT,Bills,1269,Bills transaction,Card
TXN013703,2025-11-02T23:57:34,2025-11-02,DEBIT,Education,4957,Education transaction,NetBanking
TXN013033,2025-11-03T00:18:00,2025-11-03,DEBIT,Shopping,4009,Shopping transaction,Cash
TXN014349,2025-11-03T00:23:57,2025-11-03,DEBIT,Health,3649,Health transaction,NetBanking
TXN014303,2025-11-03T02:17:37,2025-11-03,CREDIT,Income,6133,Income transaction,Card
TXN017861,2025-11-03T03:55:17,2025-11-03,DEBIT,Health,2862,Health transaction,NetBanking
TXN019176,2025-11-03T04:08:51,2025-11-03,CREDIT,Salary,41890,Salary transaction,Card
TXN012448,2025-11-03T04:46:43,2025-11-03,CREDIT,Income,3320,Income transaction,Cash
TXN008466,2025-11-03T05:13:39,2025-11-03,CREDIT,Income,12266,Income transaction,Card
TXN002089,2025-11-03T06:33:21,2025-11-03,DEBIT,Education,4845,Education transaction,Card
TXN002672,2025-11-03T06:45:15,2025-11-03,DEBIT,Education,1047,Education transaction,NetBanking
TXN003063,2025-11-03T06:47:59,2025-11-03,DEBIT,Shopping,4717,Shopping transaction,UPI
TXN001085,2025-11-03T07:53:39,2025-11-03,DEBIT,Food,354,Food transaction,UPI
TXN001540,2025-11-03T08:49:17,2025-11-03,DEBIT,Travel,2346,Travel transaction,NetBanking
TXN018897,2025-11-03T09:30:22,2025-11-03,DEBIT,Shopping,731,Shopping transaction,Cash
TXN014784,2025-11-03T10:28:20,2025-11-03,DEBIT,Travel,1419,Travel transaction,NetBanking
TXN004361,2025-11-03T11:14:30,2025-11-03,DEBIT,Entertainment,432,Entertainment transaction,UPI
TXN010178,2025-11-03T12:36:58,2025-11-03,DEBIT,Rent,12820,Rent transaction,Card
